,session_name,timestamp,27261,27160,27226,27263
100,f-formation,1630388267,0,0,0,-1
101,f-formation,1630388268,0,0,0,-1
102,f-formation,1630388269,0,0,0,-1
103,f-formation,1630388270,0,0,0,-1
104,f-formation,1630388271,0,0,0,-1
105,f-formation,1630388272,0,0,0,-1
106,f-formation,1630388273,0,0,0,-1
107,f-formation,1630388274,0,0,0,-1
108,f-formation,1630388275,0,0,0,-1
109,f-formation,1630388276,0,0,0,-1
110,f-formation,1630388277,0,0,0,-1
111,f-formation,1630388278,0,0,0,-1
112,f-formation,1630388279,0,0,0,-1
113,f-formation,1630388280,0,0,0,-1
114,f-formation,1630388281,0,0,0,-1
115,f-formation,1630388282,0,0,0,-1
116,f-formation,1630388283,0,0,0,-1
117,f-formation,1630388284,0,0,0,-1
118,f-formation,1630388285,0,0,0,-1
119,f-formation,1630388286,0,0,0,-1
120,f-formation,1630388287,0,0,0,-1
121,f-formation,1630388288,0,0,0,-1
122,f-formation,1630388289,0,0,0,-1
123,f-formation,1630388290,0,0,0,-1
124,f-formation,1630388291,0,0,0,-1
125,f-formation,1630388292,0,0,0,-1
126,f-formation,1630388293,0,0,0,-1
127,f-formation,1630388294,0,0,0,-1
128,f-formation,1630388295,0,0,0,-1
129,f-formation,1630388296,0,0,0,-1
130,f-formation,1630388297,0,0,0,-1
131,f-formation,1630388298,0,0,0,-1
132,f-formation,1630388299,0,0,0,-1
133,f-formation,1630388300,0,0,0,-1
134,f-formation,1630388301,0,0,0,-1
135,f-formation,1630388302,0,0,0,-1
136,f-formation,1630388303,0,0,0,-1
137,f-formation,1630388304,0,0,0,-1
138,f-formation,1630388305,0,0,0,-1
139,f-formation,1630388306,0,0,0,-1
140,f-formation,1630388307,0,0,0,-1
141,f-formation,1630388308,0,0,0,-1
142,f-formation,1630388309,0,0,0,-1
143,f-formation,1630388310,0,0,0,-1
144,f-formation,1630388311,0,0,0,-1
145,f-formation,1630388312,0,0,0,-1
146,f-formation,1630388313,0,0,0,-1
147,f-formation,1630388314,0,0,0,-1
148,f-formation,1630388315,0,0,0,-1
149,f-formation,1630388316,0,0,0,-1
150,f-formation,1630388317,0,0,0,-1
151,f-formation,1630388318,0,0,0,-1
152,f-formation,1630388319,0,0,0,-1
153,f-formation,1630388320,0,0,0,-1
154,f-formation,1630388321,0,0,0,-1
155,f-formation,1630388322,0,0,0,-1
156,f-formation,1630388323,0,0,0,-1
157,f-formation,1630388324,0,0,0,-1
158,f-formation,1630388325,0,0,0,-1
159,f-formation,1630388326,0,0,0,-1
160,f-formation,1630388327,0,0,0,-1
161,f-formation,1630388328,0,0,0,-1
162,f-formation,1630388329,0,0,0,-1
163,f-formation,1630388330,0,0,0,-1
164,f-formation,1630388331,0,0,0,-1
165,f-formation,1630388332,0,0,0,-1
166,f-formation,1630388333,0,0,0,-1
167,f-formation,1630388334,0,0,0,-1
168,f-formation,1630388335,0,0,0,-1
169,f-formation,1630388336,1,0,1,-1
170,f-formation,1630388337,0,0,1,-1
171,f-formation,1630388338,0,0,1,-1
172,f-formation,1630388339,0,0,1,-1
173,f-formation,1630388340,0,0,1,-1
174,f-formation,1630388341,0,0,1,-1
175,f-formation,1630388342,0,0,1,-1
176,f-formation,1630388343,0,0,1,-1
177,f-formation,1630388344,0,0,1,-1
178,f-formation,1630388345,0,0,1,-1
179,f-formation,1630388346,0,0,1,-1
180,f-formation,1630388347,0,0,1,-1
181,f-formation,1630388348,0,1,1,-1
182,f-formation,1630388349,0,1,1,-1
183,f-formation,1630388350,0,1,1,-1
184,f-formation,1630388351,0,1,1,-1
185,f-formation,1630388352,0,1,1,-1
186,f-formation,1630388353,0,1,1,-1
187,f-formation,1630388354,0,1,1,-1
188,f-formation,1630388355,0,1,1,-1
189,f-formation,1630388356,0,1,1,-1
190,f-formation,1630388357,0,1,1,-1
191,f-formation,1630388358,0,1,1,-1
192,f-formation,1630388359,0,1,1,-1
193,f-formation,1630388360,0,1,1,-1
194,f-formation,1630388361,0,1,1,-1
195,f-formation,1630388362,0,1,1,-1
196,f-formation,1630388363,0,1,1,-1
197,f-formation,1630388364,0,1,1,-1
198,f-formation,1630388365,0,1,1,-1
199,f-formation,1630388366,0,0,1,-1
200,f-formation,1630388367,0,1,1,-1
201,f-formation,1630388368,0,1,0,-1
202,f-formation,1630388369,0,1,1,-1
203,f-formation,1630388370,0,0,0,-1
204,f-formation,1630388371,0,0,0,-1
205,f-formation,1630388372,0,1,0,-1
206,f-formation,1630388373,0,1,0,-1
207,f-formation,1630388374,0,1,0,-1
208,f-formation,1630388375,0,1,0,-1
209,f-formation,1630388376,0,1,0,-1
210,f-formation,1630388377,0,1,0,-1
211,f-formation,1630388378,0,1,0,-1
212,f-formation,1630388379,1,1,0,-1
213,f-formation,1630388380,0,1,1,-1
214,f-formation,1630388381,0,1,1,-1
215,f-formation,1630388382,1,1,1,-1
216,f-formation,1630388383,0,1,1,-1
217,f-formation,1630388384,0,1,1,-1
218,f-formation,1630388385,1,1,1,-1
219,f-formation,1630388386,1,0,1,-1
220,f-formation,1630388387,1,1,1,-1
221,f-formation,1630388388,1,1,1,-1
222,f-formation,1630388389,1,0,1,-1
223,f-formation,1630388390,1,0,0,-1
224,f-formation,1630388391,0,0,0,-1
225,f-formation,1630388392,1,0,1,-1
226,f-formation,1630388393,1,0,0,-1
227,f-formation,1630388394,1,0,0,-1
228,f-formation,1630388395,1,0,1,-1
229,f-formation,1630388396,1,0,1,-1
230,f-formation,1630388397,1,0,1,-1
231,f-formation,1630388398,0,0,0,-1
232,f-formation,1630388399,0,0,0,-1
233,f-formation,1630388400,0,0,0,-1
234,f-formation,1630388401,0,0,0,-1
235,f-formation,1630388402,1,0,0,-1
236,f-formation,1630388403,1,0,0,-1
237,f-formation,1630388404,1,0,0,-1
238,f-formation,1630388405,1,0,0,-1
239,f-formation,1630388406,1,0,0,-1
240,f-formation,1630388407,1,0,0,-1
241,f-formation,1630388408,1,0,0,-1
242,f-formation,1630388409,1,0,0,-1
243,f-formation,1630388410,0,0,0,-1
244,f-formation,1630388411,0,0,0,-1
245,f-formation,1630388412,0,0,0,-1
246,f-formation,1630388413,0,0,0,-1
247,f-formation,1630388414,0,0,0,-1
248,f-formation,1630388415,0,0,0,-1
249,f-formation,1630388416,0,0,0,-1
250,f-formation,1630388417,0,0,0,-1
251,f-formation,1630388418,0,0,0,-1
252,f-formation,1630388419,0,0,0,-1
253,f-formation,1630388420,0,0,0,-1
254,f-formation,1630388421,0,0,0,-1
255,f-formation,1630388422,0,0,0,-1
256,f-formation,1630388423,0,0,0,-1
257,f-formation,1630388424,0,0,0,-1
258,f-formation,1630388425,0,0,0,-1
259,f-formation,1630388426,0,0,0,-1
260,f-formation,1630388427,0,0,1,-1
261,f-formation,1630388428,0,0,1,-1
262,f-formation,1630388429,0,0,1,-1
263,f-formation,1630388430,0,0,1,-1
264,f-formation,1630388431,0,0,0,-1
265,f-formation,1630388432,0,0,0,-1
266,f-formation,1630388433,0,0,0,-1
267,f-formation,1630388434,0,0,0,-1
268,f-formation,1630388435,0,0,0,-1
269,f-formation,1630388436,0,0,0,-1
270,f-formation,1630388437,0,0,0,-1
271,f-formation,1630388438,0,0,1,-1
272,f-formation,1630388439,0,0,1,-1
273,f-formation,1630388440,0,0,0,-1
274,f-formation,1630388441,0,0,1,-1
275,f-formation,1630388442,0,0,1,-1
276,f-formation,1630388443,0,0,0,-1
277,f-formation,1630388444,0,0,0,-1
278,f-formation,1630388445,0,0,1,-1
279,f-formation,1630388446,0,0,1,-1
280,f-formation,1630388447,0,0,1,-1
281,f-formation,1630388448,0,0,1,-1
282,f-formation,1630388449,0,0,1,-1
283,f-formation,1630388450,0,0,1,-1
284,f-formation,1630388451,0,0,1,-1
285,f-formation,1630388452,0,0,1,-1
286,f-formation,1630388453,0,0,1,-1
287,f-formation,1630388454,0,0,1,-1
288,f-formation,1630388455,0,0,1,-1
289,f-formation,1630388456,0,0,0,-1
290,f-formation,1630388457,0,0,0,-1
291,f-formation,1630388458,0,0,0,-1
292,f-formation,1630388459,0,0,1,-1
293,f-formation,1630388460,0,0,1,-1
294,f-formation,1630388461,0,0,0,-1
295,f-formation,1630388462,0,0,0,-1
296,f-formation,1630388463,0,0,0,-1
297,f-formation,1630388464,0,0,0,-1
298,f-formation,1630388465,0,0,0,-1
299,f-formation,1630388466,0,0,0,-1
300,f-formation,1630388467,0,0,0,-1
301,f-formation,1630388468,0,0,0,-1
302,f-formation,1630388469,0,0,0,-1
303,f-formation,1630388470,0,0,1,-1
304,f-formation,1630388471,0,0,0,-1
305,f-formation,1630388472,0,0,0,-1
306,f-formation,1630388473,0,0,0,-1
307,f-formation,1630388474,0,0,1,-1
308,f-formation,1630388475,0,0,1,-1
309,f-formation,1630388476,0,0,1,-1
310,f-formation,1630388477,0,0,1,-1
311,f-formation,1630388478,0,0,1,-1
312,f-formation,1630388479,0,0,1,-1
313,f-formation,1630388480,0,0,1,-1
314,f-formation,1630388481,0,0,1,-1
315,f-formation,1630388482,0,0,1,-1
316,f-formation,1630388483,0,0,1,-1
317,f-formation,1630388484,0,0,1,-1
318,f-formation,1630388485,0,0,1,-1
319,f-formation,1630388486,0,0,1,-1
320,f-formation,1630388487,0,0,1,-1
321,f-formation,1630388488,0,0,1,-1
322,f-formation,1630388489,0,0,1,-1
323,f-formation,1630388490,0,0,1,-1
324,f-formation,1630388491,0,0,1,-1
325,f-formation,1630388492,0,0,1,-1
326,f-formation,1630388493,0,0,1,-1
327,f-formation,1630388494,0,0,1,-1
328,f-formation,1630388495,0,0,1,-1
329,f-formation,1630388496,0,0,1,-1
330,f-formation,1630388497,0,0,1,-1
331,f-formation,1630388498,0,0,1,-1
332,f-formation,1630388499,0,0,1,-1
333,f-formation,1630388500,0,0,1,-1
334,f-formation,1630388501,0,0,1,-1
335,f-formation,1630388502,0,0,1,-1
336,f-formation,1630388503,0,0,1,-1
337,f-formation,1630388504,0,0,1,-1
338,f-formation,1630388505,0,0,1,-1
339,f-formation,1630388506,0,0,1,-1
340,f-formation,1630388507,0,0,1,-1
341,f-formation,1630388508,0,0,1,-1
342,f-formation,1630388509,0,0,1,-1
343,f-formation,1630388510,0,0,1,-1
344,f-formation,1630388511,0,0,1,-1
345,f-formation,1630388512,0,0,1,-1
346,f-formation,1630388513,0,0,1,-1
347,f-formation,1630388514,0,0,1,-1
348,f-formation,1630388515,0,0,1,-1
349,f-formation,1630388516,0,0,1,-1
350,f-formation,1630388517,0,0,1,-1
351,f-formation,1630388518,0,0,1,-1
352,f-formation,1630388519,0,0,1,-1
353,f-formation,1630388520,0,0,1,-1
354,f-formation,1630388521,0,0,1,-1
355,f-formation,1630388522,0,0,1,-1
356,f-formation,1630388523,0,0,1,-1
357,f-formation,1630388524,0,0,1,-1
358,f-formation,1630388525,0,0,1,-1
359,f-formation,1630388526,0,0,1,-1
360,f-formation,1630388527,0,0,1,-1
361,f-formation,1630388528,0,0,1,-1
362,f-formation,1630388529,0,0,1,-1
363,f-formation,1630388530,0,0,1,-1
364,f-formation,1630388531,0,0,1,-1
365,f-formation,1630388532,0,0,1,-1
366,f-formation,1630388533,0,0,1,-1
367,f-formation,1630388534,0,0,1,-1
368,f-formation,1630388535,0,0,1,-1
369,f-formation,1630388536,0,0,1,-1
370,f-formation,1630388537,0,0,1,-1
371,f-formation,1630388538,0,0,1,-1
372,f-formation,1630388539,0,0,1,-1
373,f-formation,1630388540,0,0,1,-1
374,f-formation,1630388541,0,0,1,-1
375,f-formation,1630388542,0,0,1,-1
376,f-formation,1630388543,0,0,1,-1
377,f-formation,1630388544,0,0,1,-1
378,f-formation,1630388545,0,0,1,-1
379,f-formation,1630388546,0,0,1,-1
380,f-formation,1630388547,0,0,1,-1
381,f-formation,1630388548,0,0,1,-1
382,f-formation,1630388549,0,0,1,-1
383,f-formation,1630388550,0,0,1,-1
384,f-formation,1630388551,0,0,1,-1
385,f-formation,1630388552,0,0,1,-1
386,f-formation,1630388553,0,0,1,-1
387,f-formation,1630388554,0,0,1,-1
388,f-formation,1630388555,0,0,1,-1
389,f-formation,1630388556,0,0,1,-1
390,f-formation,1630388557,0,0,1,-1
391,f-formation,1630388558,0,0,0,-1
392,f-formation,1630388559,0,0,0,-1
393,f-formation,1630388560,0,0,0,-1
394,f-formation,1630388561,0,0,0,-1
395,f-formation,1630388562,0,0,0,-1
396,f-formation,1630388563,0,0,0,-1
397,f-formation,1630388564,0,0,0,-1
398,f-formation,1630388565,0,0,0,-1
399,f-formation,1630388566,0,0,0,-1
400,f-formation,1630388567,0,0,0,-1
401,f-formation,1630388568,0,0,0,-1
402,f-formation,1630388569,0,0,0,-1
403,f-formation,1630388570,0,0,0,-1
404,f-formation,1630388571,0,0,0,-1
405,f-formation,1630388572,0,0,0,-1
406,f-formation,1630388573,0,0,0,-1
407,f-formation,1630388574,0,0,0,-1
408,f-formation,1630388575,0,0,0,-1
409,f-formation,1630388576,0,0,0,-1
410,f-formation,1630388577,0,0,0,-1
411,f-formation,1630388578,0,0,0,-1
412,f-formation,1630388579,0,0,0,-1
413,f-formation,1630388580,0,0,0,-1
414,f-formation,1630388581,0,0,0,-1
415,f-formation,1630388582,0,0,0,-1
416,f-formation,1630388583,0,0,0,-1
417,f-formation,1630388584,0,0,0,-1
418,f-formation,1630388585,0,0,0,-1
419,f-formation,1630388586,0,0,0,-1
420,f-formation,1630388587,0,0,0,-1
421,f-formation,1630388588,0,0,0,-1
422,f-formation,1630388589,0,0,0,-1
423,f-formation,1630388590,0,0,0,-1
424,f-formation,1630388591,0,0,0,-1
425,f-formation,1630388592,0,0,0,-1
426,f-formation,1630388593,0,0,0,-1
427,f-formation,1630388594,0,0,0,-1
428,f-formation,1630388595,0,0,0,-1
429,f-formation,1630388596,0,0,0,-1
430,f-formation,1630388597,0,0,0,-1
431,f-formation,1630388598,0,0,0,-1
432,f-formation,1630388599,0,0,0,-1
433,f-formation,1630388600,0,0,0,-1
434,f-formation,1630388601,0,0,0,-1
435,f-formation,1630388602,0,0,0,-1
436,f-formation,1630388603,0,0,0,-1
437,f-formation,1630388604,0,0,0,-1
438,f-formation,1630388605,0,0,0,-1
439,f-formation,1630388606,0,0,0,-1
440,f-formation,1630388607,0,0,0,-1
441,f-formation,1630388608,0,0,0,-1
442,f-formation,1630388609,0,0,0,-1
443,f-formation,1630388610,0,0,0,-1
444,f-formation,1630388611,0,0,0,-1
445,f-formation,1630388612,0,0,0,-1
446,f-formation,1630388613,0,0,0,-1
447,f-formation,1630388614,0,0,0,-1
448,f-formation,1630388615,0,0,0,-1
449,f-formation,1630388616,0,0,0,-1
450,f-formation,1630388617,0,0,0,-1
451,f-formation,1630388618,0,0,0,-1
452,f-formation,1630388619,0,0,0,-1
453,f-formation,1630388620,0,0,0,-1
454,f-formation,1630388621,0,0,0,-1
455,f-formation,1630388622,0,0,0,-1
456,f-formation,1630388623,0,0,0,-1
457,f-formation,1630388624,0,0,0,-1
458,f-formation,1630388625,0,0,0,-1
459,f-formation,1630388626,0,0,0,-1
460,f-formation,1630388627,0,0,0,-1
461,f-formation,1630388628,0,0,0,-1
462,f-formation,1630388629,0,0,0,-1
463,f-formation,1630388630,0,0,0,-1
464,f-formation,1630388631,0,0,0,-1
465,f-formation,1630388632,0,0,0,-1
466,f-formation,1630388633,0,0,0,-1
467,f-formation,1630388634,0,0,0,-1
468,f-formation,1630388635,0,0,0,-1
469,f-formation,1630388636,0,0,0,-1
470,f-formation,1630388637,0,0,0,-1
471,f-formation,1630388638,0,0,0,-1
472,f-formation,1630388639,0,0,0,-1
473,f-formation,1630388640,0,0,0,-1
474,f-formation,1630388641,0,0,0,-1
475,f-formation,1630388642,0,0,0,-1
476,f-formation,1630388643,0,0,0,-1
477,f-formation,1630388644,0,0,0,-1
478,f-formation,1630388645,0,0,0,-1
479,f-formation,1630388646,0,0,0,-1
480,f-formation,1630388647,0,0,0,-1
481,f-formation,1630388648,0,0,0,-1
482,f-formation,1630388649,0,0,0,-1
483,f-formation,1630388650,0,0,0,-1
484,f-formation,1630388651,0,0,0,-1
485,f-formation,1630388652,0,0,0,-1
486,f-formation,1630388653,0,0,0,-1
487,f-formation,1630388654,0,0,0,-1
488,f-formation,1630388655,0,0,0,-1
489,f-formation,1630388656,0,0,0,-1
490,f-formation,1630388657,0,0,0,-1
491,f-formation,1630388658,0,0,0,-1
492,f-formation,1630388659,0,0,0,-1
493,f-formation,1630388660,0,0,0,-1
494,f-formation,1630388661,0,0,0,-1
495,f-formation,1630388662,0,0,0,-1
496,f-formation,1630388663,0,0,0,-1
497,f-formation,1630388664,0,0,0,-1
498,f-formation,1630388665,0,0,0,-1
499,f-formation,1630388666,0,0,0,-1
500,f-formation,1630388667,0,0,0,-1
501,f-formation,1630388668,0,0,0,-1
502,f-formation,1630388669,0,0,0,-1
503,f-formation,1630388670,0,0,0,-1
504,f-formation,1630388671,0,0,0,-1
505,f-formation,1630388672,0,0,0,-1
506,f-formation,1630388673,0,0,0,-1
507,f-formation,1630388674,0,0,0,-1
508,f-formation,1630388675,0,0,0,-1
509,f-formation,1630388676,0,0,0,-1
510,f-formation,1630388677,0,0,0,-1
511,f-formation,1630388678,0,0,0,-1
512,f-formation,1630388679,0,0,0,-1
513,f-formation,1630388680,0,0,0,-1
514,f-formation,1630388681,0,0,0,-1
515,f-formation,1630388682,0,0,0,-1
516,f-formation,1630388683,0,0,0,-1
517,f-formation,1630388684,0,0,1,-1
518,f-formation,1630388685,0,0,0,-1
519,f-formation,1630388686,0,0,0,-1
520,f-formation,1630388687,0,0,0,-1
521,f-formation,1630388688,0,0,0,-1
522,f-formation,1630388689,0,0,0,-1
