,timestamp,x,y,yaw,session_name
0,1630388167,694.0,-972.0,2.329252296066937,interpolation
1,1630388168,694.0,-972.0,2.3297925445954495,interpolation
2,1630388169,694.0,-972.0,2.3303327931239615,interpolation
3,1630388170,694.0,-972.0,2.330873041652474,interpolation
4,1630388171,694.0,-972.0,2.3311924176513443,interpolation
5,1630388172,694.0,-972.0,2.331443943958479,interpolation
6,1630388173,694.0,-972.0,2.331695470265614,interpolation
7,1630388174,694.0,-972.0,2.3319469965727486,interpolation
8,1630388175,694.0,-972.0,2.3321985228798834,interpolation
9,1630388176,694.0,-972.0,2.332450049187018,interpolation
10,1630388177,694.0,-972.0,2.332701575494153,interpolation
11,1630388178,694.0,-972.0,2.3329531018012877,interpolation
12,1630388179,694.0,-972.0,2.3332046281084224,interpolation
13,1630388180,694.0,-972.0,2.333456154415557,interpolation
14,1630388181,694.0,-972.0,2.333707680722692,interpolation
15,1630388182,694.0,-972.0,2.3339592070298267,interpolation
16,1630388183,694.0,-972.0,2.3342107333369615,interpolation
17,1630388184,694.0,-972.0,2.3344622596440963,interpolation
18,1630388185,694.0,-972.0,2.334713785951231,interpolation
19,1630388186,694.0,-972.0,2.334965312258366,interpolation
20,1630388187,694.0,-972.0,2.3352168385655006,interpolation
21,1630388188,694.0,-972.0,2.3354683648726353,interpolation
22,1630388189,694.0,-972.0,2.33571989117977,interpolation
23,1630388190,694.0,-972.0,2.3359714174869053,interpolation
24,1630388191,694.0,-972.0,2.33622294379404,interpolation
25,1630388192,694.0,-972.0,2.336474470101175,interpolation
26,1630388193,694.0,-972.0,2.3367259964083096,interpolation
27,1630388194,694.0,-972.0,2.3369775227154443,interpolation
28,1630388195,694.0,-972.0,2.337229049022579,interpolation
29,1630388196,694.0,-972.0,2.337480575329714,interpolation
30,1630388197,694.0,-972.0,2.3377321016368486,interpolation
31,1630388198,694.0,-972.0,2.3379836279439834,interpolation
32,1630388199,694.0,-972.0,2.338235154251118,interpolation
33,1630388200,694.0,-972.0,2.338486680558253,interpolation
34,1630388201,694.0,-972.0,2.3387382068653877,interpolation
35,1630388202,694.0,-972.0,2.3389897331725225,interpolation
36,1630388203,694.0,-972.0,2.339241259479657,interpolation
37,1630388204,694.0,-972.0,2.339492785786792,interpolation
38,1630388205,694.0,-972.0,2.3397443120939267,interpolation
39,1630388206,694.0,-972.0,2.3399958384010615,interpolation
40,1630388207,694.0,-972.0,2.3402473647081963,interpolation
41,1630388208,694.0,-972.0,2.340498891015331,interpolation
42,1630388209,694.0,-972.0,2.340750417322466,interpolation
43,1630388210,694.0,-972.0,2.3410019436296006,interpolation
44,1630388211,694.0,-972.0,2.3412534699367353,interpolation
45,1630388212,694.0,-972.0,2.34150499624387,interpolation
46,1630388213,694.0,-972.0,2.341756522551005,interpolation
47,1630388214,697.3135698989439,-972.0777833309611,2.342,interpolation
48,1630388215,800.8624193931998,-974.5085074974929,2.342,interpolation
49,1630388216,904.4112688874558,-976.9392316640248,2.342,interpolation
50,1630388217,907.0,-977.0,2.3416685536402335,interpolation
51,1630388218,907.0,-977.0,2.341328608622607,interpolation
52,1630388219,907.0,-977.0,2.34098866360498,interpolation
53,1630388220,907.0,-977.0,2.3406487185873535,interpolation
54,1630388221,907.0,-977.0,2.3403087735697263,interpolation
55,1630388222,907.0,-977.0,2.3399688285520996,interpolation
56,1630388223,907.0,-977.0,2.339628883534473,interpolation
57,1630388224,907.0,-977.0,2.3392889385168463,interpolation
58,1630388225,907.0,-977.0,2.338948993499219,interpolation
59,1630388226,907.0,-977.0,2.3386090484815925,interpolation
60,1630388227,907.0,-977.0,2.3382691034639658,interpolation
61,1630388228,907.0,-977.0,2.337929158446339,interpolation
62,1630388229,907.0,-977.0,2.337589213428712,interpolation
63,1630388230,907.0,-977.0,2.3372492684110853,interpolation
64,1630388231,907.0,-977.0,2.3369093233934586,interpolation
65,1630388232,907.0,-977.0,2.336569378375832,interpolation
66,1630388233,907.0,-977.0,2.3362294333582048,interpolation
67,1630388234,907.0,-977.0,2.335889488340578,interpolation
68,1630388235,907.0,-977.0,2.3355495433229514,interpolation
69,1630388236,907.0,-977.0,2.3352095983053247,interpolation
70,1630388237,907.0,-977.0,2.3348696532876976,interpolation
71,1630388238,907.0,-977.0,2.334529708270071,interpolation
72,1630388239,907.0,-977.0,2.334189763252444,interpolation
73,1630388240,907.0,-977.0,2.3338498182348175,interpolation
74,1630388241,907.0,-977.0,2.3335098732171904,interpolation
75,1630388242,907.0,-977.0,2.3331699281995637,interpolation
76,1630388243,907.0,-977.0,2.332829983181937,interpolation
77,1630388244,907.0,-977.0,2.3324900381643103,interpolation
78,1630388245,907.0,-977.0,2.332150093146683,interpolation
79,1630388246,907.0,-977.0,2.3318101481290565,interpolation
80,1630388247,907.0,-977.0,2.33147020311143,interpolation
81,1630388248,907.0,-977.0,2.331130258093803,interpolation
82,1630388249,907.0,-977.0,2.330790313076176,interpolation
83,1630388250,907.0,-977.0,2.3304503680585493,interpolation
84,1630388251,907.0,-977.0,2.3301104230409226,interpolation
85,1630388252,907.0,-977.0,2.329770478023296,interpolation
86,1630388253,907.0,-977.0,2.329430533005669,interpolation
87,1630388254,907.0,-977.0,2.329090587988042,interpolation
88,1630388255,907.0,-977.0,2.3287506429704155,interpolation
89,1630388256,907.0,-977.0,2.3284106979527888,interpolation
90,1630388257,907.0,-977.0,2.3280707529351616,interpolation
91,1630388258,907.0,-977.0,2.327730807917535,interpolation
92,1630388259,907.0,-977.0,2.3273908628999083,interpolation
93,1630388260,907.0,-977.0,2.3270509178822816,interpolation
94,1630388261,907.0,-977.0,2.3267109728646544,interpolation
95,1630388262,907.0,-977.0,2.3263710278470278,interpolation
96,1630388263,907.0,-977.0,2.326031082829401,interpolation
97,1630388264,907.0,-977.0,2.3256911378117744,interpolation
98,1630388265,907.0,-977.0,2.3253511927941473,interpolation
99,1630388266,907.0,-977.0,2.3250112477765206,interpolation
100,1630388267,907.0,-977.0,2.324671302758894,interpolation
101,1630388268,907.0,-977.0,2.324331357741267,interpolation
102,1630388269,907.0,-977.0,2.3239914127236405,interpolation
103,1630388270,907.0,-977.0,2.3236514677060134,interpolation
104,1630388271,907.0,-977.0,2.3233115226883867,interpolation
105,1630388272,907.0,-977.0,2.32297157767076,interpolation
106,1630388273,907.0,-977.0,2.3226316326531333,interpolation
107,1630388274,907.0,-977.0,2.322291687635506,interpolation
108,1630388275,907.0,-977.0,2.3219517426178795,interpolation
109,1630388276,907.0,-977.0,2.321611797600253,interpolation
110,1630388277,907.0,-977.0,2.321271852582626,interpolation
111,1630388278,907.0,-977.0,2.320931907564999,interpolation
112,1630388279,907.0,-977.0,2.3205919625473723,interpolation
113,1630388280,907.0,-977.0,2.3202520175297456,interpolation
114,1630388281,907.0,-977.0,2.319912072512119,interpolation
115,1630388282,907.0,-977.0,2.319572127494492,interpolation
116,1630388283,907.0,-977.0,2.319232182476865,interpolation
117,1630388284,907.5499553662494,-976.5981095400485,2.3370568678585224,interpolation
118,1630388285,909.2848308188171,-975.3303159400951,2.394018611884497,interpolation
119,1630388286,911.019706271385,-974.0625223401418,2.4509803559104717,interpolation
