,session_name,timestamp,27261,27226,27263
129,formation,1630387723,-1,0,0
130,formation,1630387724,-1,0,0
131,formation,1630387725,-1,0,0
132,formation,1630387726,-1,0,0
133,formation,1630387727,-1,0,0
134,formation,1630387728,-1,0,0
135,formation,1630387729,-1,0,0
136,formation,1630387730,-1,0,0
137,formation,1630387731,-1,0,0
138,formation,1630387732,-1,0,0
139,formation,1630387733,-1,0,0
140,formation,1630387734,-1,0,0
141,formation,1630387735,-1,0,0
142,formation,1630387736,-1,0,0
143,formation,1630387737,-1,0,0
144,formation,1630387738,-1,0,0
145,formation,1630387739,-1,0,0
146,formation,1630387740,-1,0,0
147,formation,1630387741,-1,0,0
148,formation,1630387742,-1,0,0
149,formation,1630387743,-1,0,0
150,formation,1630387744,-1,0,0
151,formation,1630387745,-1,0,0
152,formation,1630387746,-1,0,0
153,formation,1630387747,-1,0,0
154,formation,1630387748,-1,0,0
155,formation,1630387749,-1,0,0
156,formation,1630387750,-1,0,0
157,formation,1630387751,-1,0,0
158,formation,1630387752,-1,0,0
159,formation,1630387753,-1,0,0
160,formation,1630387754,-1,0,0
161,formation,1630387755,-1,0,0
162,formation,1630387756,-1,0,0
163,formation,1630387757,-1,0,0
164,formation,1630387758,-1,0,0
165,formation,1630387759,-1,0,0
166,formation,1630387760,-1,0,0
167,formation,1630387761,-1,0,0
168,formation,1630387762,-1,0,0
169,formation,1630387763,-1,0,0
170,formation,1630387764,-1,0,0
171,formation,1630387765,-1,0,0
172,formation,1630387766,-1,0,0
173,formation,1630387767,-1,0,0
174,formation,1630387768,-1,0,0
175,formation,1630387769,-1,0,0
176,formation,1630387770,-1,0,0
177,formation,1630387771,-1,0,0
178,formation,1630387772,-1,0,0
179,formation,1630387773,-1,0,0
180,formation,1630387774,-1,0,0
181,formation,1630387775,-1,0,0
182,formation,1630387776,-1,0,0
183,formation,1630387777,-1,0,0
184,formation,1630387778,-1,0,0
185,formation,1630387779,-1,0,0
186,formation,1630387780,-1,0,0
187,formation,1630387781,-1,0,0
188,formation,1630387782,-1,0,0
189,formation,1630387783,-1,0,0
190,formation,1630387784,-1,0,0
191,formation,1630387785,-1,0,0
192,formation,1630387786,-1,0,0
193,formation,1630387787,-1,0,0
194,formation,1630387788,-1,0,0
195,formation,1630387789,-1,0,0
196,formation,1630387790,-1,0,0
197,formation,1630387791,-1,0,0
198,formation,1630387792,-1,0,0
199,formation,1630387793,-1,0,0
200,formation,1630387794,-1,0,0
201,formation,1630387795,-1,0,0
202,formation,1630387796,-1,0,0
203,formation,1630387797,-1,0,0
204,formation,1630387798,-1,0,0
205,formation,1630387799,-1,0,0
206,formation,1630387800,-1,0,0
207,formation,1630387801,-1,0,0
208,formation,1630387802,-1,0,0
209,formation,1630387803,-1,0,0
210,formation,1630387804,-1,0,0
211,formation,1630387805,-1,0,0
212,formation,1630387806,-1,0,0
213,formation,1630387807,-1,0,0
214,formation,1630387808,-1,0,0
215,formation,1630387809,-1,0,0
216,formation,1630387810,-1,0,0
217,formation,1630387811,-1,0,0
218,formation,1630387812,-1,0,0
219,formation,1630387813,-1,0,0
220,formation,1630387814,-1,0,0
221,formation,1630387815,-1,0,0
222,formation,1630387816,-1,1,0
223,formation,1630387817,-1,1,0
224,formation,1630387818,-1,0,0
225,formation,1630387819,-1,1,0
226,formation,1630387820,-1,1,0
227,formation,1630387821,-1,1,0
228,formation,1630387822,-1,1,0
229,formation,1630387823,-1,1,0
230,formation,1630387824,-1,1,0
231,formation,1630387825,-1,1,0
232,formation,1630387826,-1,1,0
233,formation,1630387827,-1,1,0
234,formation,1630387828,-1,1,0
235,formation,1630387829,-1,1,0
236,formation,1630387830,-1,1,0
237,formation,1630387831,-1,1,0
238,formation,1630387832,-1,1,0
239,formation,1630387833,-1,1,0
240,formation,1630387834,-1,1,0
241,formation,1630387835,-1,1,0
242,formation,1630387836,-1,1,0
243,formation,1630387837,-1,1,0
244,formation,1630387838,-1,1,0
245,formation,1630387839,-1,1,0
246,formation,1630387840,-1,1,0
247,formation,1630387841,-1,1,0
248,formation,1630387842,-1,1,0
249,formation,1630387843,-1,1,0
250,formation,1630387844,-1,1,0
251,formation,1630387845,-1,1,0
252,formation,1630387846,-1,1,0
253,formation,1630387847,-1,1,0
254,formation,1630387848,-1,1,0
255,formation,1630387849,-1,1,0
256,formation,1630387850,-1,1,0
257,formation,1630387851,-1,1,0
258,formation,1630387852,-1,1,0
259,formation,1630387853,-1,1,0
260,formation,1630387854,-1,1,0
261,formation,1630387855,-1,1,0
262,formation,1630387856,-1,1,0
263,formation,1630387857,-1,1,0
264,formation,1630387858,-1,1,0
265,formation,1630387859,-1,1,0
266,formation,1630387860,-1,1,0
267,formation,1630387861,-1,1,0
268,formation,1630387862,-1,1,0
269,formation,1630387863,-1,1,0
270,formation,1630387864,-1,1,0
271,formation,1630387865,-1,1,0
272,formation,1630387866,-1,1,0
273,formation,1630387867,-1,1,0
274,formation,1630387868,-1,1,0
275,formation,1630387869,-1,1,0
276,formation,1630387870,-1,1,0
277,formation,1630387871,-1,1,0
278,formation,1630387872,-1,1,0
279,formation,1630387873,-1,1,0
280,formation,1630387874,-1,1,0
281,formation,1630387875,-1,1,0
282,formation,1630387876,-1,1,0
283,formation,1630387877,-1,1,0
284,formation,1630387878,-1,0,0
285,formation,1630387879,-1,0,0
286,formation,1630387880,-1,0,0
287,formation,1630387881,-1,0,0
288,formation,1630387882,-1,0,0
289,formation,1630387883,-1,0,0
290,formation,1630387884,-1,0,0
291,formation,1630387885,-1,0,0
292,formation,1630387886,-1,0,0
293,formation,1630387887,-1,0,0
294,formation,1630387888,-1,0,0
295,formation,1630387889,-1,0,0
296,formation,1630387890,-1,0,0
297,formation,1630387891,-1,0,0
298,formation,1630387892,-1,0,0
299,formation,1630387893,-1,0,0
300,formation,1630387894,-1,0,0
301,formation,1630387895,-1,1,0
302,formation,1630387896,-1,0,0
303,formation,1630387897,-1,0,0
304,formation,1630387898,-1,0,0
305,formation,1630387899,-1,0,0
306,formation,1630387900,-1,0,0
307,formation,1630387901,-1,0,0
308,formation,1630387902,-1,0,0
309,formation,1630387903,-1,0,0
310,formation,1630387904,-1,0,0
311,formation,1630387905,-1,0,0
312,formation,1630387906,-1,0,0
313,formation,1630387907,-1,0,0
314,formation,1630387908,-1,0,0
315,formation,1630387909,-1,0,0
316,formation,1630387910,-1,0,0
317,formation,1630387911,-1,0,0
318,formation,1630387912,-1,0,0
319,formation,1630387913,-1,0,0
320,formation,1630387914,-1,0,0
321,formation,1630387915,-1,0,0
322,formation,1630387916,-1,0,0
323,formation,1630387917,-1,0,0
324,formation,1630387918,-1,0,0
325,formation,1630387919,-1,0,0
326,formation,1630387920,-1,0,0
327,formation,1630387921,-1,0,0
328,formation,1630387922,-1,0,0
329,formation,1630387923,-1,0,0
330,formation,1630387924,-1,0,0
331,formation,1630387925,-1,0,0
332,formation,1630387926,-1,0,0
333,formation,1630387927,-1,0,0
334,formation,1630387928,-1,0,0
335,formation,1630387929,-1,0,0
336,formation,1630387930,-1,0,0
337,formation,1630387931,-1,0,0
338,formation,1630387932,-1,0,0
339,formation,1630387933,-1,0,0
340,formation,1630387934,-1,0,0
341,formation,1630387935,-1,0,0
342,formation,1630387936,-1,0,0
343,formation,1630387937,-1,0,0
344,formation,1630387938,-1,0,0
345,formation,1630387939,-1,0,0
346,formation,1630387940,-1,0,0
347,formation,1630387941,-1,0,0
348,formation,1630387942,-1,0,0
349,formation,1630387943,-1,0,0
350,formation,1630387944,-1,0,0
351,formation,1630387945,-1,0,0
352,formation,1630387946,-1,0,0
353,formation,1630387947,-1,0,0
354,formation,1630387948,-1,0,0
355,formation,1630387949,-1,0,0
356,formation,1630387950,-1,0,0
357,formation,1630387951,-1,0,0
358,formation,1630387952,-1,0,0
359,formation,1630387953,-1,0,0
360,formation,1630387954,-1,0,0
361,formation,1630387955,-1,0,0
362,formation,1630387956,-1,0,0
363,formation,1630387957,-1,0,0
364,formation,1630387958,-1,0,0
365,formation,1630387959,-1,0,0
366,formation,1630387960,-1,0,0
367,formation,1630387961,-1,0,0
368,formation,1630387962,-1,0,0
369,formation,1630387963,-1,0,0
370,formation,1630387964,-1,0,0
371,formation,1630387965,-1,0,0
372,formation,1630387966,-1,0,0
373,formation,1630387967,-1,0,0
374,formation,1630387968,-1,0,0
375,formation,1630387969,-1,0,0
376,formation,1630387970,-1,0,0
377,formation,1630387971,-1,0,0
378,formation,1630387972,-1,0,0
379,formation,1630387973,-1,0,0
380,formation,1630387974,-1,0,0
381,formation,1630387975,-1,0,0
382,formation,1630387976,-1,0,0
383,formation,1630387977,-1,0,0
384,formation,1630387978,-1,0,0
385,formation,1630387979,-1,0,0
386,formation,1630387980,-1,0,0
387,formation,1630387981,-1,0,0
388,formation,1630387982,-1,0,0
389,formation,1630387983,-1,0,0
390,formation,1630387984,-1,0,0
391,formation,1630387985,-1,0,0
392,formation,1630387986,-1,0,0
393,formation,1630387987,-1,0,0
394,formation,1630387988,-1,0,0
395,formation,1630387989,-1,0,0
396,formation,1630387990,-1,0,0
397,formation,1630387991,-1,0,0
398,formation,1630387992,-1,0,0
399,formation,1630387993,-1,0,0
400,formation,1630387994,-1,0,0
401,formation,1630387995,-1,0,0
402,formation,1630387996,-1,0,0
403,formation,1630387997,-1,0,0
404,formation,1630387998,-1,0,0
405,formation,1630387999,-1,0,0
406,formation,1630388000,-1,0,0
407,formation,1630388001,-1,0,0
408,formation,1630388002,-1,0,0
409,formation,1630388003,-1,0,0
410,formation,1630388004,-1,0,0
411,formation,1630388005,-1,0,0
412,formation,1630388006,-1,0,0
413,formation,1630388007,-1,0,0
414,formation,1630388008,-1,0,0
415,formation,1630388009,-1,0,0
416,formation,1630388010,-1,0,0
417,formation,1630388011,-1,0,0
418,formation,1630388012,-1,0,0
419,formation,1630388013,-1,0,0
420,formation,1630388014,-1,0,0
421,formation,1630388015,-1,0,0
422,formation,1630388016,-1,0,0
423,formation,1630388017,-1,0,0
424,formation,1630388018,-1,0,0
425,formation,1630388019,-1,0,0
426,formation,1630388020,-1,0,0
427,formation,1630388021,-1,0,0
428,formation,1630388022,-1,0,0
429,formation,1630388023,-1,0,0
430,formation,1630388024,-1,0,0
431,formation,1630388025,-1,0,0
432,formation,1630388026,-1,0,0
433,formation,1630388027,-1,0,0
434,formation,1630388028,-1,0,0
435,formation,1630388029,-1,0,0
436,formation,1630388030,-1,0,0
437,formation,1630388031,-1,0,0
438,formation,1630388032,-1,0,0
439,formation,1630388033,-1,0,0
440,formation,1630388034,-1,0,0
441,formation,1630388035,-1,0,0
442,formation,1630388036,-1,0,0
443,formation,1630388037,-1,0,0
444,formation,1630388038,-1,0,0
445,formation,1630388039,-1,0,0
446,formation,1630388040,-1,0,0
447,formation,1630388041,-1,0,0
448,formation,1630388042,-1,0,0
449,formation,1630388043,-1,0,0
450,formation,1630388044,-1,0,0
451,formation,1630388045,-1,0,0
452,formation,1630388046,-1,0,0
453,formation,1630388047,-1,0,0
454,formation,1630388048,-1,0,0
455,formation,1630388049,-1,0,0
456,formation,1630388050,-1,0,0
457,formation,1630388051,-1,0,0
458,formation,1630388052,-1,0,0
459,formation,1630388053,-1,0,0
460,formation,1630388054,-1,0,0
461,formation,1630388055,-1,0,0
462,formation,1630388056,-1,0,0
463,formation,1630388057,-1,0,0
464,formation,1630388058,-1,0,0
465,formation,1630388059,-1,0,0
466,formation,1630388060,-1,0,0
467,formation,1630388061,-1,0,0
468,formation,1630388062,-1,0,0
469,formation,1630388063,-1,0,0
470,formation,1630388064,-1,0,0
471,formation,1630388065,-1,0,0
472,formation,1630388066,-1,0,0
473,formation,1630388067,-1,0,0
474,formation,1630388068,-1,0,0
475,formation,1630388069,-1,0,0
476,formation,1630388070,-1,0,0
477,formation,1630388071,-1,0,0
478,formation,1630388072,-1,0,0
479,formation,1630388073,-1,0,0
480,formation,1630388074,-1,0,0
481,formation,1630388075,-1,0,0
482,formation,1630388076,-1,0,0
483,formation,1630388077,-1,0,0
484,formation,1630388078,-1,0,0
485,formation,1630388079,-1,0,0
486,formation,1630388080,-1,0,0
487,formation,1630388081,-1,0,0
488,formation,1630388082,-1,0,0
489,formation,1630388083,-1,0,0
490,formation,1630388084,-1,0,0
491,formation,1630388085,-1,0,0
492,formation,1630388086,-1,0,0
493,formation,1630388087,-1,0,0
494,formation,1630388088,-1,0,0
495,formation,1630388089,-1,0,0
496,formation,1630388090,-1,0,0
497,formation,1630388091,-1,0,0
498,formation,1630388092,-1,0,0
499,formation,1630388093,-1,0,0
500,formation,1630388094,-1,0,0
501,formation,1630388095,-1,0,0
502,formation,1630388096,-1,0,0
503,formation,1630388097,-1,0,0
504,formation,1630388098,-1,0,0
505,formation,1630388099,-1,0,0
506,formation,1630388100,-1,0,0
507,formation,1630388101,-1,0,0
508,formation,1630388102,-1,0,0
509,formation,1630388103,-1,0,0
510,formation,1630388104,-1,0,0
511,formation,1630388105,-1,0,0
512,formation,1630388106,-1,0,0
513,formation,1630388107,-1,0,0
514,formation,1630388108,-1,0,0
515,formation,1630388109,-1,0,0
516,formation,1630388110,-1,0,0
517,formation,1630388111,-1,0,0
518,formation,1630388112,-1,0,0
519,formation,1630388113,-1,0,0
520,formation,1630388114,-1,0,0
521,formation,1630388115,-1,0,0
522,formation,1630388116,-1,0,0
523,formation,1630388117,-1,0,0
524,formation,1630388118,-1,0,0
525,formation,1630388119,-1,0,0
526,formation,1630388120,-1,0,0
527,formation,1630388121,-1,0,0
528,formation,1630388122,-1,0,0
529,formation,1630388123,-1,0,0
530,formation,1630388124,-1,0,0
531,formation,1630388125,-1,0,0
532,formation,1630388126,-1,0,0
533,formation,1630388127,-1,0,0
534,formation,1630388128,-1,0,0
535,formation,1630388129,-1,0,0
536,formation,1630388130,-1,0,0
537,formation,1630388131,-1,0,0
538,formation,1630388132,-1,0,0
539,formation,1630388133,-1,0,0
540,formation,1630388134,-1,0,0
541,formation,1630388135,-1,0,0
542,formation,1630388136,-1,0,0
543,formation,1630388137,-1,0,0
544,formation,1630388138,-1,0,0
545,formation,1630388139,-1,0,0
546,formation,1630388140,-1,0,0
547,formation,1630388141,-1,0,0
548,formation,1630388142,-1,0,0
549,formation,1630388143,-1,0,0
550,formation,1630388144,-1,0,0
551,formation,1630388145,-1,0,0
552,formation,1630388146,-1,0,0
553,formation,1630388147,-1,0,0
554,formation,1630388148,-1,0,0
555,formation,1630388149,-1,0,0
556,formation,1630388150,-1,0,0
557,formation,1630388151,-1,0,0
558,formation,1630388152,-1,0,0
559,formation,1630388153,-1,0,0
560,formation,1630388154,-1,0,0
561,formation,1630388155,-1,0,0
562,formation,1630388156,-1,0,0
563,formation,1630388157,-1,0,0
564,formation,1630388158,-1,0,0
565,formation,1630388159,-1,0,0
566,formation,1630388160,-1,0,0
567,formation,1630388161,-1,0,0
568,formation,1630388162,-1,0,0
569,formation,1630388163,-1,0,0
570,formation,1630388164,-1,0,0
571,formation,1630388165,-1,0,0
572,formation,1630388166,-1,0,0
573,formation,1630388167,-1,0,0
574,formation,1630388168,-1,0,0
575,formation,1630388169,-1,0,0
576,formation,1630388170,-1,0,0
577,formation,1630388171,-1,0,0
578,formation,1630388172,-1,0,0
579,formation,1630388173,-1,0,0
580,formation,1630388174,-1,0,0
581,formation,1630388175,-1,0,0
582,formation,1630388176,-1,0,0
583,formation,1630388177,-1,0,0
584,formation,1630388178,-1,0,0
585,formation,1630388179,-1,0,0
586,formation,1630388180,-1,0,0
587,formation,1630388181,-1,0,0
588,formation,1630388182,-1,0,0
589,formation,1630388183,-1,0,0
590,formation,1630388184,-1,0,0
591,formation,1630388185,-1,0,0
592,formation,1630388186,-1,0,0
593,formation,1630388187,-1,0,0
594,formation,1630388188,-1,0,0
595,formation,1630388189,-1,0,0
596,formation,1630388190,-1,0,0
597,formation,1630388191,-1,0,0
598,formation,1630388192,-1,0,0
599,formation,1630388193,-1,0,0
600,formation,1630388194,-1,0,0
601,formation,1630388195,-1,0,0
602,formation,1630388196,-1,0,0
603,formation,1630388197,-1,0,0
604,formation,1630388198,-1,0,0
605,formation,1630388199,-1,0,0
606,formation,1630388200,-1,0,0
607,formation,1630388201,-1,0,0
608,formation,1630388202,-1,0,0
609,formation,1630388203,-1,0,0
610,formation,1630388204,-1,0,0
611,formation,1630388205,-1,0,0
612,formation,1630388206,-1,0,0
613,formation,1630388207,-1,0,0
614,formation,1630388208,-1,0,0
615,formation,1630388209,-1,0,0
616,formation,1630388210,-1,0,0
617,formation,1630388211,-1,0,0
618,formation,1630388212,-1,0,0
619,formation,1630388213,-1,0,0
620,formation,1630388214,-1,0,0
621,formation,1630388215,-1,0,0
622,formation,1630388216,-1,0,0
623,formation,1630388217,-1,0,0
624,formation,1630388218,-1,0,0
625,formation,1630388219,-1,0,0
626,formation,1630388220,-1,0,0
627,formation,1630388221,-1,0,0
628,formation,1630388222,-1,0,0
629,formation,1630388223,-1,1,0
630,formation,1630388224,-1,1,0
631,formation,1630388225,-1,1,0
632,formation,1630388226,-1,1,0
633,formation,1630388227,-1,0,0
634,formation,1630388228,-1,0,0
635,formation,1630388229,-1,0,0
636,formation,1630388230,-1,0,0
637,formation,1630388231,-1,0,0
638,formation,1630388232,-1,0,0
639,formation,1630388233,-1,0,0
640,formation,1630388234,-1,0,0
641,formation,1630388235,-1,0,0
642,formation,1630388236,-1,0,0
643,formation,1630388237,-1,0,0
644,formation,1630388238,-1,0,0
645,formation,1630388239,-1,0,0
646,formation,1630388240,-1,0,0
647,formation,1630388241,-1,0,0
648,formation,1630388242,-1,0,0
649,formation,1630388243,-1,0,0
650,formation,1630388244,-1,0,0
651,formation,1630388245,-1,0,0
652,formation,1630388246,-1,0,0
653,formation,1630388247,-1,0,0
654,formation,1630388248,-1,0,0
655,formation,1630388249,-1,0,0
656,formation,1630388250,-1,0,0
657,formation,1630388251,-1,0,0
658,formation,1630388252,-1,0,0
659,formation,1630388253,-1,0,0
660,formation,1630388254,-1,0,0
661,formation,1630388255,-1,0,0
662,formation,1630388256,-1,0,0
663,formation,1630388257,-1,0,0
664,formation,1630388258,-1,0,0
665,formation,1630388259,-1,0,0
666,formation,1630388260,-1,0,0
667,formation,1630388261,-1,0,0
668,formation,1630388262,-1,0,0
669,formation,1630388263,-1,0,0
670,formation,1630388264,-1,0,0
671,formation,1630388265,-1,0,0
672,formation,1630388266,-1,0,0
673,formation,1630388267,-1,0,0
674,formation,1630388268,-1,0,0
675,formation,1630388269,-1,0,0
676,formation,1630388270,-1,0,0
677,formation,1630388271,-1,0,0
678,formation,1630388272,-1,0,0
679,formation,1630388273,-1,0,0
680,formation,1630388274,-1,0,0
681,formation,1630388275,-1,0,0
682,formation,1630388276,-1,0,0
683,formation,1630388277,-1,0,0
684,formation,1630388278,-1,0,0
685,formation,1630388279,-1,0,0
686,formation,1630388280,-1,0,0
687,formation,1630388281,-1,0,0
688,formation,1630388282,-1,0,0
689,formation,1630388283,-1,0,0
690,formation,1630388284,-1,0,0
691,formation,1630388285,-1,0,0
692,formation,1630388286,-1,0,0
693,formation,1630388287,-1,0,0
694,formation,1630388288,-1,0,0
695,formation,1630388289,-1,0,0
696,formation,1630388290,-1,0,0
697,formation,1630388291,-1,0,0
698,formation,1630388292,-1,0,0
699,formation,1630388293,-1,0,0
700,formation,1630388294,-1,0,0
701,formation,1630388295,-1,0,0
702,formation,1630388296,-1,0,0
703,formation,1630388297,-1,0,0
704,formation,1630388298,-1,0,0
705,formation,1630388299,-1,0,0
706,formation,1630388300,-1,1,0
707,formation,1630388301,-1,0,0
708,formation,1630388302,-1,0,0
709,formation,1630388303,-1,0,0
710,formation,1630388304,-1,0,0
711,formation,1630388305,-1,0,0
712,formation,1630388306,-1,0,0
713,formation,1630388307,-1,0,0
714,formation,1630388308,-1,0,0
715,formation,1630388309,-1,0,0
716,formation,1630388310,-1,0,0
717,formation,1630388311,-1,0,0
718,formation,1630388312,-1,0,0
719,formation,1630388313,-1,0,0
720,formation,1630388314,-1,0,0
721,formation,1630388315,-1,0,0
722,formation,1630388316,-1,0,0
723,formation,1630388317,-1,0,0
724,formation,1630388318,-1,0,0
725,formation,1630388319,-1,0,0
726,formation,1630388320,-1,0,0
727,formation,1630388321,-1,0,0
728,formation,1630388322,-1,0,0
729,formation,1630388323,-1,0,0
730,formation,1630388324,-1,0,0
731,formation,1630388325,-1,0,0
732,formation,1630388326,-1,0,0
733,formation,1630388327,-1,0,0
734,formation,1630388328,-1,0,0
735,formation,1630388329,-1,0,0
736,formation,1630388330,-1,0,0
737,formation,1630388331,-1,0,0
738,formation,1630388332,-1,0,0
739,formation,1630388333,-1,0,0
740,formation,1630388334,-1,0,0
741,formation,1630388335,-1,0,0
742,formation,1630388336,-1,0,1
743,formation,1630388337,-1,0,0
744,formation,1630388338,-1,0,0
745,formation,1630388339,-1,0,0
746,formation,1630388340,-1,0,0
747,formation,1630388341,-1,0,0
748,formation,1630388342,-1,0,0
749,formation,1630388343,-1,0,0
750,formation,1630388344,-1,0,0
751,formation,1630388345,-1,0,0
752,formation,1630388346,-1,0,0
753,formation,1630388347,-1,0,0
754,formation,1630388348,-1,0,0
755,formation,1630388349,-1,0,0
756,formation,1630388350,-1,0,0
757,formation,1630388351,-1,0,0
758,formation,1630388352,-1,0,0
759,formation,1630388353,-1,0,0
760,formation,1630388354,-1,0,0
761,formation,1630388355,-1,0,0
762,formation,1630388356,-1,0,0
763,formation,1630388357,-1,0,0
764,formation,1630388358,-1,0,0
765,formation,1630388359,-1,0,0
766,formation,1630388360,-1,0,0
767,formation,1630388361,-1,0,0
768,formation,1630388362,-1,0,0
769,formation,1630388363,-1,0,0
770,formation,1630388364,-1,0,0
771,formation,1630388365,-1,0,0
772,formation,1630388366,-1,0,0
773,formation,1630388367,-1,0,0
774,formation,1630388368,-1,0,0
775,formation,1630388369,-1,0,0
776,formation,1630388370,-1,0,0
777,formation,1630388371,-1,0,0
778,formation,1630388372,-1,0,0
779,formation,1630388373,-1,0,0
780,formation,1630388374,-1,0,0
781,formation,1630388375,-1,0,0
782,formation,1630388376,-1,0,0
783,formation,1630388377,-1,0,0
784,formation,1630388378,-1,0,0
785,formation,1630388379,-1,0,1
786,formation,1630388380,-1,0,0
787,formation,1630388381,-1,0,0
788,formation,1630388382,-1,0,1
789,formation,1630388383,-1,0,0
790,formation,1630388384,-1,0,0
791,formation,1630388385,-1,0,1
792,formation,1630388386,-1,1,1
793,formation,1630388387,-1,1,1
794,formation,1630388388,-1,1,1
795,formation,1630388389,-1,1,1
796,formation,1630388390,-1,1,1
797,formation,1630388391,-1,0,0
798,formation,1630388392,-1,0,1
799,formation,1630388393,-1,0,1
800,formation,1630388394,-1,0,1
801,formation,1630388395,-1,0,1
802,formation,1630388396,-1,1,1
803,formation,1630388397,-1,1,1
804,formation,1630388398,-1,0,0
805,formation,1630388399,-1,0,0
806,formation,1630388400,-1,0,0
807,formation,1630388401,-1,0,0
808,formation,1630388402,-1,0,1
809,formation,1630388403,-1,0,1
810,formation,1630388404,-1,0,1
811,formation,1630388405,-1,0,1
812,formation,1630388406,-1,0,1
813,formation,1630388407,-1,0,1
814,formation,1630388408,-1,0,1
815,formation,1630388409,-1,0,1
816,formation,1630388410,-1,0,0
817,formation,1630388411,-1,0,0
818,formation,1630388412,-1,0,0
819,formation,1630388413,-1,0,0
820,formation,1630388414,-1,0,0
