,session_name,timestamp,27261,27226,27263
111,formation,1630387704,1,-1,0
112,formation,1630387705,1,-1,0
113,formation,1630387706,1,-1,0
114,formation,1630387707,1,-1,0
115,formation,1630387708,1,-1,0
116,formation,1630387709,1,-1,0
117,formation,1630387710,1,-1,0
118,formation,1630387711,1,-1,0
119,formation,1630387712,1,-1,0
120,formation,1630387713,1,-1,0
121,formation,1630387714,1,-1,0
122,formation,1630387715,1,-1,0
123,formation,1630387716,1,-1,0
124,formation,1630387717,1,-1,0
125,formation,1630387718,1,-1,0
126,formation,1630387719,0,-1,0
127,formation,1630387720,0,-1,0
128,formation,1630387721,0,-1,0
129,formation,1630387722,0,-1,0
130,formation,1630387723,0,-1,0
131,formation,1630387724,0,-1,0
132,formation,1630387725,0,-1,0
133,formation,1630387726,0,-1,0
134,formation,1630387727,0,-1,0
135,formation,1630387728,0,-1,0
136,formation,1630387729,0,-1,0
137,formation,1630387730,0,-1,0
138,formation,1630387731,0,-1,0
139,formation,1630387732,0,-1,0
140,formation,1630387733,0,-1,0
141,formation,1630387734,0,-1,0
142,formation,1630387735,0,-1,0
143,formation,1630387736,0,-1,0
144,formation,1630387737,0,-1,0
145,formation,1630387738,0,-1,0
146,formation,1630387739,0,-1,0
147,formation,1630387740,0,-1,0
148,formation,1630387741,0,-1,0
149,formation,1630387742,0,-1,0
150,formation,1630387743,0,-1,0
151,formation,1630387744,0,-1,0
152,formation,1630387745,0,-1,0
153,formation,1630387746,0,-1,0
154,formation,1630387747,0,-1,0
155,formation,1630387748,0,-1,0
156,formation,1630387749,0,-1,0
157,formation,1630387750,0,-1,0
158,formation,1630387751,0,-1,0
159,formation,1630387752,0,-1,0
160,formation,1630387753,0,-1,0
161,formation,1630387754,0,-1,0
162,formation,1630387755,0,-1,0
163,formation,1630387756,0,-1,0
164,formation,1630387757,0,-1,0
165,formation,1630387758,0,-1,0
166,formation,1630387759,0,-1,0
167,formation,1630387760,0,-1,0
168,formation,1630387761,0,-1,0
169,formation,1630387762,0,-1,0
170,formation,1630387763,0,-1,0
171,formation,1630387764,0,-1,0
172,formation,1630387765,0,-1,0
173,formation,1630387766,0,-1,0
174,formation,1630387767,0,-1,0
175,formation,1630387768,0,-1,0
176,formation,1630387769,0,-1,0
177,formation,1630387770,0,-1,0
178,formation,1630387771,0,-1,0
179,formation,1630387772,0,-1,0
180,formation,1630387773,0,-1,0
181,formation,1630387774,0,-1,0
182,formation,1630387775,0,-1,0
183,formation,1630387776,0,-1,0
184,formation,1630387777,0,-1,0
185,formation,1630387778,0,-1,0
186,formation,1630387779,0,-1,0
187,formation,1630387780,0,-1,0
188,formation,1630387781,0,-1,0
189,formation,1630387782,0,-1,0
190,formation,1630387783,0,-1,0
191,formation,1630387784,0,-1,0
192,formation,1630387785,0,-1,0
193,formation,1630387786,0,-1,0
194,formation,1630387787,0,-1,0
195,formation,1630387788,0,-1,0
196,formation,1630387789,0,-1,0
197,formation,1630387790,0,-1,0
198,formation,1630387791,0,-1,0
199,formation,1630387792,0,-1,0
200,formation,1630387793,0,-1,0
201,formation,1630387794,0,-1,0
202,formation,1630387795,0,-1,0
203,formation,1630387796,0,-1,0
204,formation,1630387797,0,-1,0
205,formation,1630387798,0,-1,0
206,formation,1630387799,0,-1,0
207,formation,1630387800,0,-1,0
208,formation,1630387801,0,-1,0
209,formation,1630387802,0,-1,0
210,formation,1630387803,0,-1,0
211,formation,1630387804,0,-1,0
212,formation,1630387805,0,-1,0
213,formation,1630387806,0,-1,0
214,formation,1630387807,0,-1,0
215,formation,1630387808,0,-1,0
216,formation,1630387809,0,-1,0
217,formation,1630387810,0,-1,0
218,formation,1630387811,0,-1,0
219,formation,1630387812,0,-1,0
220,formation,1630387813,0,-1,0
221,formation,1630387814,0,-1,0
222,formation,1630387815,0,-1,0
223,formation,1630387816,1,-1,0
224,formation,1630387817,1,-1,0
225,formation,1630387818,0,-1,0
226,formation,1630387819,1,-1,0
227,formation,1630387820,1,-1,0
228,formation,1630387821,1,-1,0
229,formation,1630387822,1,-1,0
230,formation,1630387823,1,-1,0
231,formation,1630387824,1,-1,0
232,formation,1630387825,1,-1,0
233,formation,1630387826,1,-1,0
234,formation,1630387827,1,-1,0
235,formation,1630387828,1,-1,0
236,formation,1630387829,1,-1,0
237,formation,1630387830,1,-1,0
238,formation,1630387831,1,-1,0
239,formation,1630387832,1,-1,0
240,formation,1630387833,1,-1,0
241,formation,1630387834,1,-1,0
242,formation,1630387835,1,-1,0
243,formation,1630387836,1,-1,0
244,formation,1630387837,1,-1,0
245,formation,1630387838,1,-1,0
246,formation,1630387839,1,-1,0
247,formation,1630387840,1,-1,0
248,formation,1630387841,1,-1,0
249,formation,1630387842,1,-1,0
250,formation,1630387843,1,-1,0
251,formation,1630387844,1,-1,0
252,formation,1630387845,1,-1,0
253,formation,1630387846,1,-1,0
254,formation,1630387847,1,-1,0
255,formation,1630387848,1,-1,0
256,formation,1630387849,1,-1,0
257,formation,1630387850,1,-1,0
258,formation,1630387851,1,-1,0
259,formation,1630387852,1,-1,0
260,formation,1630387853,1,-1,0
261,formation,1630387854,1,-1,0
262,formation,1630387855,1,-1,0
263,formation,1630387856,1,-1,0
264,formation,1630387857,1,-1,0
265,formation,1630387858,1,-1,0
266,formation,1630387859,1,-1,0
267,formation,1630387860,1,-1,0
268,formation,1630387861,1,-1,0
269,formation,1630387862,1,-1,0
270,formation,1630387863,1,-1,0
271,formation,1630387864,1,-1,0
272,formation,1630387865,1,-1,0
273,formation,1630387866,1,-1,0
274,formation,1630387867,1,-1,0
275,formation,1630387868,1,-1,0
276,formation,1630387869,1,-1,0
277,formation,1630387870,1,-1,0
278,formation,1630387871,1,-1,0
279,formation,1630387872,1,-1,0
280,formation,1630387873,1,-1,0
281,formation,1630387874,1,-1,0
282,formation,1630387875,1,-1,0
283,formation,1630387876,1,-1,0
284,formation,1630387877,1,-1,0
285,formation,1630387878,0,-1,0
286,formation,1630387879,0,-1,0
287,formation,1630387880,0,-1,0
288,formation,1630387881,0,-1,0
289,formation,1630387882,0,-1,0
290,formation,1630387883,0,-1,0
291,formation,1630387884,0,-1,0
292,formation,1630387885,0,-1,0
293,formation,1630387886,0,-1,0
294,formation,1630387887,0,-1,0
295,formation,1630387888,0,-1,0
296,formation,1630387889,0,-1,0
297,formation,1630387890,0,-1,0
298,formation,1630387891,0,-1,0
299,formation,1630387892,0,-1,0
300,formation,1630387893,0,-1,0
301,formation,1630387894,0,-1,0
302,formation,1630387895,1,-1,0
303,formation,1630387896,0,-1,0
304,formation,1630387897,0,-1,0
305,formation,1630387898,0,-1,0
306,formation,1630387899,0,-1,0
307,formation,1630387900,0,-1,0
308,formation,1630387901,0,-1,0
309,formation,1630387902,0,-1,0
310,formation,1630387903,0,-1,0
311,formation,1630387904,0,-1,0
312,formation,1630387905,0,-1,0
313,formation,1630387906,0,-1,0
314,formation,1630387907,0,-1,0
315,formation,1630387908,0,-1,0
316,formation,1630387909,0,-1,0
317,formation,1630387910,0,-1,0
318,formation,1630387911,0,-1,0
319,formation,1630387912,0,-1,0
320,formation,1630387913,0,-1,0
321,formation,1630387914,0,-1,0
322,formation,1630387915,0,-1,0
323,formation,1630387916,0,-1,0
324,formation,1630387917,0,-1,0
325,formation,1630387918,0,-1,0
326,formation,1630387919,0,-1,0
327,formation,1630387920,0,-1,0
328,formation,1630387921,0,-1,0
329,formation,1630387922,0,-1,0
330,formation,1630387923,0,-1,0
331,formation,1630387924,0,-1,0
332,formation,1630387925,0,-1,0
333,formation,1630387926,0,-1,0
334,formation,1630387927,0,-1,0
335,formation,1630387928,0,-1,0
336,formation,1630387929,0,-1,0
337,formation,1630387930,0,-1,0
338,formation,1630387931,0,-1,0
339,formation,1630387932,0,-1,0
340,formation,1630387933,0,-1,0
341,formation,1630387934,0,-1,0
342,formation,1630387935,0,-1,0
343,formation,1630387936,0,-1,0
344,formation,1630387937,0,-1,0
345,formation,1630387938,0,-1,0
346,formation,1630387939,0,-1,0
347,formation,1630387940,0,-1,0
348,formation,1630387941,0,-1,0
349,formation,1630387942,0,-1,0
350,formation,1630387943,0,-1,0
351,formation,1630387944,0,-1,0
352,formation,1630387945,0,-1,0
353,formation,1630387946,0,-1,0
354,formation,1630387947,0,-1,0
355,formation,1630387948,0,-1,0
356,formation,1630387949,0,-1,0
357,formation,1630387950,0,-1,0
358,formation,1630387951,0,-1,0
359,formation,1630387952,0,-1,0
360,formation,1630387953,0,-1,0
361,formation,1630387954,0,-1,0
362,formation,1630387955,0,-1,0
363,formation,1630387956,0,-1,0
364,formation,1630387957,0,-1,0
365,formation,1630387958,0,-1,0
366,formation,1630387959,0,-1,0
367,formation,1630387960,0,-1,0
368,formation,1630387961,0,-1,0
369,formation,1630387962,0,-1,0
370,formation,1630387963,0,-1,0
371,formation,1630387964,0,-1,0
372,formation,1630387965,0,-1,0
373,formation,1630387966,0,-1,0
374,formation,1630387967,0,-1,0
375,formation,1630387968,0,-1,0
376,formation,1630387969,0,-1,0
377,formation,1630387970,0,-1,0
378,formation,1630387971,0,-1,0
379,formation,1630387972,0,-1,0
380,formation,1630387973,0,-1,0
381,formation,1630387974,0,-1,0
382,formation,1630387975,0,-1,0
383,formation,1630387976,0,-1,0
384,formation,1630387977,0,-1,0
385,formation,1630387978,0,-1,0
386,formation,1630387979,0,-1,0
387,formation,1630387980,0,-1,0
388,formation,1630387981,0,-1,0
389,formation,1630387982,0,-1,0
390,formation,1630387983,0,-1,0
391,formation,1630387984,0,-1,0
392,formation,1630387985,0,-1,0
393,formation,1630387986,0,-1,0
394,formation,1630387987,0,-1,0
395,formation,1630387988,0,-1,0
396,formation,1630387989,0,-1,0
397,formation,1630387990,0,-1,0
398,formation,1630387991,0,-1,0
399,formation,1630387992,0,-1,0
400,formation,1630387993,0,-1,0
401,formation,1630387994,0,-1,0
402,formation,1630387995,0,-1,0
403,formation,1630387996,0,-1,0
404,formation,1630387997,0,-1,0
405,formation,1630387998,0,-1,0
406,formation,1630387999,0,-1,0
407,formation,1630388000,0,-1,0
408,formation,1630388001,0,-1,0
409,formation,1630388002,0,-1,0
410,formation,1630388003,0,-1,0
411,formation,1630388004,0,-1,0
412,formation,1630388005,0,-1,0
413,formation,1630388006,0,-1,0
414,formation,1630388007,0,-1,0
415,formation,1630388008,0,-1,0
416,formation,1630388009,0,-1,0
417,formation,1630388010,0,-1,0
418,formation,1630388011,0,-1,0
419,formation,1630388012,0,-1,0
420,formation,1630388013,0,-1,0
421,formation,1630388014,0,-1,0
422,formation,1630388015,0,-1,0
423,formation,1630388016,0,-1,0
424,formation,1630388017,0,-1,0
425,formation,1630388018,0,-1,0
426,formation,1630388019,0,-1,0
427,formation,1630388020,0,-1,0
428,formation,1630388021,0,-1,0
429,formation,1630388022,0,-1,0
430,formation,1630388023,0,-1,0
431,formation,1630388024,0,-1,0
432,formation,1630388025,0,-1,0
433,formation,1630388026,0,-1,0
434,formation,1630388027,0,-1,0
435,formation,1630388028,0,-1,0
436,formation,1630388029,0,-1,0
437,formation,1630388030,0,-1,0
438,formation,1630388031,0,-1,0
439,formation,1630388032,0,-1,0
440,formation,1630388033,0,-1,0
441,formation,1630388034,0,-1,0
442,formation,1630388035,0,-1,0
443,formation,1630388036,0,-1,0
444,formation,1630388037,0,-1,0
445,formation,1630388038,0,-1,0
446,formation,1630388039,0,-1,0
447,formation,1630388040,0,-1,0
448,formation,1630388041,0,-1,0
449,formation,1630388042,0,-1,0
450,formation,1630388043,0,-1,0
451,formation,1630388044,0,-1,0
452,formation,1630388045,0,-1,0
453,formation,1630388046,0,-1,0
454,formation,1630388047,0,-1,0
455,formation,1630388048,0,-1,0
456,formation,1630388049,0,-1,0
457,formation,1630388050,0,-1,0
458,formation,1630388051,0,-1,0
459,formation,1630388052,0,-1,0
460,formation,1630388053,0,-1,0
461,formation,1630388054,0,-1,0
462,formation,1630388055,0,-1,0
463,formation,1630388056,0,-1,0
464,formation,1630388057,0,-1,0
465,formation,1630388058,0,-1,0
466,formation,1630388059,0,-1,0
467,formation,1630388060,0,-1,0
468,formation,1630388061,0,-1,0
469,formation,1630388062,0,-1,0
470,formation,1630388063,0,-1,0
471,formation,1630388064,0,-1,0
472,formation,1630388065,0,-1,0
473,formation,1630388066,0,-1,0
474,formation,1630388067,0,-1,0
475,formation,1630388068,0,-1,0
476,formation,1630388069,0,-1,0
477,formation,1630388070,0,-1,0
478,formation,1630388071,0,-1,0
479,formation,1630388072,0,-1,0
480,formation,1630388073,0,-1,0
481,formation,1630388074,0,-1,0
482,formation,1630388075,0,-1,0
483,formation,1630388076,0,-1,0
484,formation,1630388077,0,-1,0
485,formation,1630388078,0,-1,0
486,formation,1630388079,0,-1,0
487,formation,1630388080,0,-1,0
488,formation,1630388081,0,-1,0
489,formation,1630388082,0,-1,0
490,formation,1630388083,0,-1,0
491,formation,1630388084,0,-1,0
492,formation,1630388085,0,-1,0
493,formation,1630388086,0,-1,0
494,formation,1630388087,0,-1,0
495,formation,1630388088,0,-1,0
496,formation,1630388089,0,-1,0
497,formation,1630388090,0,-1,0
498,formation,1630388091,0,-1,0
499,formation,1630388092,0,-1,0
500,formation,1630388093,0,-1,0
501,formation,1630388094,0,-1,0
502,formation,1630388095,0,-1,0
503,formation,1630388096,0,-1,0
504,formation,1630388097,0,-1,0
505,formation,1630388098,0,-1,0
506,formation,1630388099,0,-1,0
507,formation,1630388100,0,-1,0
508,formation,1630388101,0,-1,0
509,formation,1630388102,0,-1,0
510,formation,1630388103,0,-1,0
511,formation,1630388104,0,-1,0
512,formation,1630388105,0,-1,0
513,formation,1630388106,0,-1,0
514,formation,1630388107,0,-1,0
515,formation,1630388108,0,-1,0
516,formation,1630388109,0,-1,0
517,formation,1630388110,0,-1,0
518,formation,1630388111,0,-1,0
519,formation,1630388112,0,-1,0
520,formation,1630388113,0,-1,0
521,formation,1630388114,0,-1,0
522,formation,1630388115,0,-1,0
523,formation,1630388116,0,-1,0
524,formation,1630388117,0,-1,0
525,formation,1630388118,0,-1,0
526,formation,1630388119,0,-1,0
527,formation,1630388120,0,-1,0
528,formation,1630388121,0,-1,0
529,formation,1630388122,0,-1,0
530,formation,1630388123,0,-1,0
531,formation,1630388124,0,-1,0
532,formation,1630388125,0,-1,0
533,formation,1630388126,0,-1,0
534,formation,1630388127,0,-1,0
535,formation,1630388128,0,-1,0
536,formation,1630388129,0,-1,0
537,formation,1630388130,0,-1,0
538,formation,1630388131,0,-1,0
539,formation,1630388132,0,-1,0
540,formation,1630388133,0,-1,0
541,formation,1630388134,0,-1,0
542,formation,1630388135,0,-1,0
543,formation,1630388136,0,-1,0
544,formation,1630388137,0,-1,0
545,formation,1630388138,0,-1,0
546,formation,1630388139,0,-1,0
547,formation,1630388140,0,-1,0
548,formation,1630388141,0,-1,0
549,formation,1630388142,0,-1,0
550,formation,1630388143,0,-1,0
551,formation,1630388144,0,-1,0
552,formation,1630388145,0,-1,0
553,formation,1630388146,0,-1,0
554,formation,1630388147,0,-1,0
555,formation,1630388148,0,-1,0
556,formation,1630388149,0,-1,0
557,formation,1630388150,0,-1,0
558,formation,1630388151,0,-1,0
559,formation,1630388152,0,-1,0
560,formation,1630388153,0,-1,0
561,formation,1630388154,0,-1,0
562,formation,1630388155,0,-1,0
563,formation,1630388156,0,-1,0
564,formation,1630388157,0,-1,0
565,formation,1630388158,0,-1,0
566,formation,1630388159,0,-1,0
567,formation,1630388160,0,-1,0
568,formation,1630388161,0,-1,0
569,formation,1630388162,0,-1,0
570,formation,1630388163,0,-1,0
571,formation,1630388164,0,-1,0
572,formation,1630388165,0,-1,0
573,formation,1630388166,0,-1,0
574,formation,1630388167,0,-1,0
575,formation,1630388168,0,-1,0
576,formation,1630388169,0,-1,0
577,formation,1630388170,0,-1,0
578,formation,1630388171,0,-1,0
579,formation,1630388172,0,-1,0
580,formation,1630388173,0,-1,0
581,formation,1630388174,0,-1,0
582,formation,1630388175,0,-1,0
583,formation,1630388176,0,-1,0
584,formation,1630388177,0,-1,0
585,formation,1630388178,0,-1,0
586,formation,1630388179,0,-1,0
587,formation,1630388180,0,-1,0
588,formation,1630388181,0,-1,0
589,formation,1630388182,0,-1,0
590,formation,1630388183,0,-1,0
591,formation,1630388184,0,-1,0
592,formation,1630388185,0,-1,0
593,formation,1630388186,0,-1,0
594,formation,1630388187,0,-1,0
595,formation,1630388188,0,-1,0
596,formation,1630388189,0,-1,0
597,formation,1630388190,0,-1,0
598,formation,1630388191,0,-1,0
599,formation,1630388192,0,-1,0
600,formation,1630388193,0,-1,0
601,formation,1630388194,0,-1,0
602,formation,1630388195,0,-1,0
603,formation,1630388196,0,-1,0
604,formation,1630388197,0,-1,0
605,formation,1630388198,0,-1,0
606,formation,1630388199,0,-1,0
607,formation,1630388200,0,-1,0
608,formation,1630388201,0,-1,0
609,formation,1630388202,0,-1,0
610,formation,1630388203,0,-1,0
611,formation,1630388204,0,-1,0
612,formation,1630388205,0,-1,0
613,formation,1630388206,0,-1,0
614,formation,1630388207,0,-1,0
615,formation,1630388208,0,-1,0
616,formation,1630388209,0,-1,0
617,formation,1630388210,0,-1,0
618,formation,1630388211,0,-1,0
619,formation,1630388212,0,-1,0
620,formation,1630388213,0,-1,0
621,formation,1630388214,0,-1,0
622,formation,1630388215,0,-1,0
623,formation,1630388216,0,-1,0
624,formation,1630388217,0,-1,0
625,formation,1630388218,0,-1,0
626,formation,1630388219,0,-1,0
627,formation,1630388220,0,-1,0
628,formation,1630388221,0,-1,0
629,formation,1630388222,0,-1,0
630,formation,1630388223,1,-1,0
631,formation,1630388224,1,-1,0
632,formation,1630388225,1,-1,0
633,formation,1630388226,1,-1,0
634,formation,1630388227,0,-1,0
635,formation,1630388228,0,-1,0
636,formation,1630388229,0,-1,0
637,formation,1630388230,0,-1,0
638,formation,1630388231,0,-1,0
639,formation,1630388232,0,-1,0
640,formation,1630388233,0,-1,0
641,formation,1630388234,0,-1,0
642,formation,1630388235,0,-1,0
643,formation,1630388236,0,-1,0
644,formation,1630388237,0,-1,0
645,formation,1630388238,0,-1,0
646,formation,1630388239,0,-1,0
647,formation,1630388240,0,-1,0
648,formation,1630388241,0,-1,0
649,formation,1630388242,0,-1,0
650,formation,1630388243,0,-1,0
651,formation,1630388244,0,-1,0
652,formation,1630388245,0,-1,0
653,formation,1630388246,0,-1,0
654,formation,1630388247,0,-1,0
655,formation,1630388248,0,-1,0
656,formation,1630388249,0,-1,0
657,formation,1630388250,0,-1,0
658,formation,1630388251,0,-1,0
659,formation,1630388252,0,-1,0
660,formation,1630388253,0,-1,0
661,formation,1630388254,0,-1,0
662,formation,1630388255,0,-1,0
663,formation,1630388256,0,-1,0
664,formation,1630388257,0,-1,0
665,formation,1630388258,0,-1,0
666,formation,1630388259,0,-1,0
667,formation,1630388260,0,-1,0
668,formation,1630388261,0,-1,0
669,formation,1630388262,0,-1,0
670,formation,1630388263,0,-1,0
671,formation,1630388264,0,-1,0
672,formation,1630388265,0,-1,0
673,formation,1630388266,0,-1,0
674,formation,1630388267,0,-1,0
675,formation,1630388268,0,-1,0
676,formation,1630388269,0,-1,0
677,formation,1630388270,0,-1,0
678,formation,1630388271,0,-1,0
679,formation,1630388272,0,-1,0
680,formation,1630388273,0,-1,0
681,formation,1630388274,0,-1,0
682,formation,1630388275,0,-1,0
683,formation,1630388276,0,-1,0
684,formation,1630388277,0,-1,0
685,formation,1630388278,0,-1,0
686,formation,1630388279,0,-1,0
687,formation,1630388280,0,-1,0
688,formation,1630388281,0,-1,0
689,formation,1630388282,0,-1,0
690,formation,1630388283,0,-1,0
691,formation,1630388284,0,-1,0
692,formation,1630388285,0,-1,0
693,formation,1630388286,0,-1,0
694,formation,1630388287,0,-1,0
695,formation,1630388288,0,-1,0
696,formation,1630388289,0,-1,0
697,formation,1630388290,0,-1,0
698,formation,1630388291,0,-1,0
699,formation,1630388292,0,-1,0
700,formation,1630388293,0,-1,0
701,formation,1630388294,0,-1,0
702,formation,1630388295,0,-1,0
703,formation,1630388296,0,-1,0
704,formation,1630388297,0,-1,0
705,formation,1630388298,0,-1,0
706,formation,1630388299,0,-1,0
707,formation,1630388300,1,-1,0
708,formation,1630388301,0,-1,0
709,formation,1630388302,0,-1,0
710,formation,1630388303,0,-1,0
711,formation,1630388304,0,-1,0
712,formation,1630388305,0,-1,0
713,formation,1630388306,0,-1,0
714,formation,1630388307,0,-1,0
715,formation,1630388308,0,-1,0
716,formation,1630388309,0,-1,0
717,formation,1630388310,0,-1,0
718,formation,1630388311,0,-1,0
719,formation,1630388312,0,-1,0
720,formation,1630388313,0,-1,0
721,formation,1630388314,0,-1,0
722,formation,1630388315,0,-1,0
723,formation,1630388316,0,-1,0
724,formation,1630388317,0,-1,0
725,formation,1630388318,0,-1,0
726,formation,1630388319,0,-1,0
727,formation,1630388320,0,-1,0
728,formation,1630388321,0,-1,0
729,formation,1630388322,0,-1,0
730,formation,1630388323,0,-1,0
731,formation,1630388324,0,-1,0
732,formation,1630388325,0,-1,0
733,formation,1630388326,0,-1,0
734,formation,1630388327,0,-1,0
735,formation,1630388328,0,-1,0
736,formation,1630388329,0,-1,0
737,formation,1630388330,0,-1,0
738,formation,1630388331,0,-1,0
739,formation,1630388332,0,-1,0
740,formation,1630388333,0,-1,0
741,formation,1630388334,0,-1,0
742,formation,1630388335,0,-1,0
743,formation,1630388336,0,-1,1
744,formation,1630388337,0,-1,1
745,formation,1630388338,0,-1,1
746,formation,1630388339,0,-1,1
747,formation,1630388340,0,-1,1
748,formation,1630388341,0,-1,1
749,formation,1630388342,0,-1,1
750,formation,1630388343,0,-1,1
751,formation,1630388344,0,-1,1
752,formation,1630388345,0,-1,1
753,formation,1630388346,0,-1,1
754,formation,1630388347,0,-1,1
755,formation,1630388348,0,-1,1
756,formation,1630388349,0,-1,1
757,formation,1630388350,0,-1,1
758,formation,1630388351,0,-1,1
759,formation,1630388352,0,-1,1
760,formation,1630388353,0,-1,1
761,formation,1630388354,0,-1,1
762,formation,1630388355,0,-1,1
763,formation,1630388356,0,-1,1
764,formation,1630388357,0,-1,1
765,formation,1630388358,0,-1,1
766,formation,1630388359,0,-1,1
767,formation,1630388360,0,-1,1
768,formation,1630388361,0,-1,1
769,formation,1630388362,0,-1,1
770,formation,1630388363,0,-1,1
771,formation,1630388364,0,-1,1
772,formation,1630388365,0,-1,1
773,formation,1630388366,0,-1,1
774,formation,1630388367,0,-1,1
775,formation,1630388368,0,-1,0
776,formation,1630388369,0,-1,1
777,formation,1630388370,0,-1,0
778,formation,1630388371,0,-1,0
779,formation,1630388372,0,-1,0
780,formation,1630388373,0,-1,0
781,formation,1630388374,0,-1,0
782,formation,1630388375,0,-1,0
783,formation,1630388376,0,-1,0
784,formation,1630388377,0,-1,0
785,formation,1630388378,0,-1,0
786,formation,1630388379,0,-1,0
787,formation,1630388380,0,-1,1
788,formation,1630388381,0,-1,1
789,formation,1630388382,0,-1,1
790,formation,1630388383,0,-1,1
791,formation,1630388384,0,-1,1
792,formation,1630388385,0,-1,1
793,formation,1630388386,1,-1,1
794,formation,1630388387,1,-1,1
795,formation,1630388388,1,-1,1
796,formation,1630388389,1,-1,1
797,formation,1630388390,1,-1,0
798,formation,1630388391,0,-1,0
799,formation,1630388392,0,-1,1
800,formation,1630388393,0,-1,0
801,formation,1630388394,0,-1,0
802,formation,1630388395,0,-1,1
803,formation,1630388396,1,-1,1
804,formation,1630388397,1,-1,1
805,formation,1630388398,0,-1,0
806,formation,1630388399,0,-1,0
807,formation,1630388400,0,-1,0
808,formation,1630388401,0,-1,0
809,formation,1630388402,0,-1,0
810,formation,1630388403,0,-1,0
811,formation,1630388404,0,-1,0
812,formation,1630388405,0,-1,0
813,formation,1630388406,0,-1,0
814,formation,1630388407,0,-1,0
815,formation,1630388408,0,-1,0
816,formation,1630388409,0,-1,0
817,formation,1630388410,0,-1,0
818,formation,1630388411,0,-1,0
819,formation,1630388412,0,-1,0
820,formation,1630388413,0,-1,0
