,timestamp,x,y,yaw,session_name
0,1630387594,2143.459275725208,2188.9366453744087,6.056095018992579,interpolation
1,1630387595,2145.845528463164,2353.6666665051366,6.195837397999706,interpolation
2,1630387596,2139.6265659293217,2406.11779672512,6.2412456153979,interpolation
3,1630387597,2176.2192981080225,2402.6578943240675,6.236517547299438,interpolation
4,1630387598,2193.305805918742,2394.4062482704007,6.1747968758648,interpolation
5,1630387599,2247.794189840916,2338.890374397153,6.214107385428412,interpolation
6,1630387600,2266.3502020041633,2322.700404008326,1.3691648480420004,interpolation
7,1630387601,2268.550335119428,2314.2013404777117,6.23757046468685,interpolation
8,1630387602,2258.1666672847887,2305.6666664900604,6.186500001854366,interpolation
9,1630387603,2201.687343815077,2325.7642684392868,6.1755483877456365,interpolation
10,1630387604,2157.2663285276217,2334.7085446702367,6.20843969956863,interpolation
11,1630387605,2082.720004863738,2355.5499969601638,6.075590010740754,interpolation
12,1630387606,2045.3591047353138,2361.234413609241,6.077586034023102,interpolation
13,1630387607,2008.3235956741755,2361.258427026491,6.086096629189403,interpolation
14,1630387608,2018.0681792593975,2350.5681825707657,6.092545453943388,interpolation
15,1630387609,2031.309416093473,2349.6121094224013,6.085997759078485,interpolation
16,1630387610,2075.6793871734485,2333.256996946059,6.057267170682168,interpolation
17,1630387611,2110.1655478239904,2340.449664347197,6.146331095647981,interpolation
18,1630387612,2133.352942445667,2352.868779745,6.136063349197333,interpolation
19,1630387613,2153.2399992370606,2378.0399982833865,6.173559999809266,interpolation
20,1630387614,2159.0,2396.4035859001638,6.181085202014263,interpolation
21,1630387615,2178.465346394421,2432.049504897908,6.150297029387447,interpolation
22,1630387616,2168.0,2420.9045205480274,6.124055283757046,interpolation
23,1630387617,2178.0595531927984,2415.8808936144032,6.053024808555148,interpolation
24,1630387618,2179.9367080508778,2403.5974657628094,6.023235440932282,interpolation
25,1630387619,2167.614906145522,2365.689436873133,6.000633538827425,interpolation
26,1630387620,2116.275000864267,2327.925000089407,6.0205249993741505,interpolation
27,1630387621,2084.2044375228656,2333.310342377386,6.0310714539485,interpolation
28,1630387622,2029.5789474446256,2357.8947367404994,5.905894737223128,interpolation
29,1630387623,2004.807980303416,2352.9102244107316,5.520224444621491,interpolation
30,1630387624,2026.0523700351266,2264.615960606832,5.352391527281981,interpolation
31,1630387625,2082.467499383092,2248.930000321865,5.478764998015166,interpolation
32,1630387626,2114.368684314462,2245.0,5.566939398318064,interpolation
33,1630387627,2148.0947633532232,2214.6708230375357,5.727962592662178,interpolation
34,1630387628,2144.4015150420482,2198.6136353784354,5.766196969915903,interpolation
35,1630387629,2133.990073383249,2302.928047262504,5.7632828781095,interpolation
36,1630387630,2120.7991886998307,2345.4036508507625,5.779099391524873,interpolation
37,1630387631,2106.556108628493,2367.977556548603,5.793511221725699,interpolation
38,1630387632,2110.425741767921,2386.871291160396,5.802435645580198,interpolation
39,1630387633,2100.3523424021428,2444.181260782858,5.80686354346381,interpolation
40,1630387634,2088.103271858986,2450.0503747735174,5.801682617487189,interpolation
41,1630387635,2076.668016096634,2404.663967806732,5.795141702212273,interpolation
42,1630387636,2044.3684199603665,2367.2469630586306,5.8898785430982645,interpolation
43,1630387637,2016.6952138501433,2345.430730065616,5.903775818580803,interpolation
44,1630387638,1991.3600025177002,2310.60800075531,5.911,interpolation
45,1630387639,1989.2848345237978,2327.1168031385273,5.903649590584418,interpolation
46,1630387640,1986.8396010342228,2329.0952419650234,5.913576438862354,interpolation
47,1630387641,2005.3576647861478,2316.614962329436,5.921330291901731,interpolation
48,1630387642,2036.691735065084,2276.812029437213,5.911563911688361,interpolation
49,1630387643,2074.6530547079465,2261.326533740186,5.9303265209677605,interpolation
50,1630387644,2096.66250308454,2226.66250308454,6.064922508019803,interpolation
51,1630387645,2122.4130976453016,2244.911837990702,6.1188211566722055,interpolation
52,1630387646,2156.636029595451,2299.78676531817,6.139501837225019,interpolation
53,1630387647,2181.494999767542,2371.64749523461,6.001200009298322,interpolation
54,1630387648,2188.6466211779075,2417.375942545295,6.145721809686966,interpolation
55,1630387649,2315.928032514842,2512.523565273723,6.04662782929708,interpolation
56,1630387650,2374.49264876034,2770.1911953419553,5.237602885799836,interpolation
57,1630387651,2365.393382659085,3226.321722556232,5.277860254318925,interpolation
58,1630387652,2335.1989887931277,3756.5516908798604,5.341083081352368,interpolation
59,1630387653,2246.9778625701524,4422.293786389417,5.252505068913526,interpolation
60,1630387654,1991.668315183398,5106.7207535929265,6.033897766000204,interpolation
61,1630387655,1895.3465344898607,5618.178220334282,5.97764356641318,interpolation
62,1630387656,1911.8068416061067,5958.183102118472,5.520235389185967,interpolation
63,1630387657,1964.0430326066776,6168.704917872602,5.556651639128013,interpolation
64,1630387658,2068.2537278113527,6241.368156288736,5.582950247018284,interpolation
65,1630387659,2254.3190127814764,6331.214720516427,5.5882515364344,interpolation
66,1630387660,2339.6982542528876,6360.346633839026,5.558832918528631,interpolation
67,1630387661,2326.047380487492,6359.45137331472,5.4718703205154124,interpolation
68,1630387662,2282.527605600154,6356.184047410672,5.427466256463263,interpolation
69,1630387663,2251.3214247701117,6301.285711852872,5.429428572036782,interpolation
70,1630387664,2212.4137057987746,6273.898472426956,5.436827411597549,interpolation
71,1630387665,2202.609135550708,6259.609135550708,5.438,interpolation
72,1630387666,2186.9922847980856,6212.997428266029,5.456994856532058,interpolation
73,1630387667,2216.6581569877026,6227.969379631145,5.439772965276641,interpolation
74,1630387668,2256.78571519803,6316.339288527261,5.448857143465354,interpolation
75,1630387669,2260.0051410131864,6329.717223436107,5.4620051410131865,interpolation
76,1630387670,2221.7971282281783,6340.922134823775,5.427909834768079,interpolation
77,1630387671,2183.455694307714,6365.2354445538285,5.441544305692286,interpolation
78,1630387672,2136.683674468591,6342.505103192072,5.458867346808445,interpolation
79,1630387673,2071.9137082192674,6265.324874921032,5.452177666596472,interpolation
80,1630387674,2075.4339158435973,6254.4214455418705,5.467900237586181,interpolation
81,1630387675,2052.093306335118,6129.7139947896085,5.460793103848503,interpolation
82,1630387676,2039.9114585564628,5978.302077531971,5.495513022060545,interpolation
83,1630387677,2096.785894751129,5994.345087707393,5.516476070165915,interpolation
84,1630387678,2101.431762315085,5998.866006430792,5.471503722700933,interpolation
85,1630387679,2074.0298497725535,5970.611939909021,5.462902984977255,interpolation
86,1630387680,2118.287448853419,6041.736835094445,5.446838062612392,interpolation
87,1630387681,2125.959390761578,6148.406092384217,5.392035532251574,interpolation
88,1630387682,2072.130842312651,6130.897196153395,5.392794392306791,interpolation
89,1630387683,2040.9230782397867,6103.1794912393425,5.381256412999556,interpolation
90,1630387684,2055.2336621872328,6092.0477274456325,5.3758517581572995,interpolation
91,1630387685,1987.6112240143548,6085.22244802871,5.340877338336323,interpolation
92,1630387686,1932.4894728751722,5995.626314518127,5.34460789479463,interpolation
93,1630387687,1940.7918225102546,6048.700739540605,5.352472118326497,interpolation
94,1630387688,1976.0620839899536,6092.062083989954,5.371372503939722,interpolation
95,1630387689,1982.2595425034065,6143.8320629813115,5.3654885498452405,interpolation
96,1630387690,2002.6241463227861,6160.671982660067,5.370052391816865,interpolation
97,1630387691,2072.6428525812767,6279.357134646298,5.371,interpolation
98,1630387692,2082.3833654448804,6248.304254973421,5.361101418324473,interpolation
99,1630387693,2078.56862832179,6236.3602931379855,5.349,interpolation
100,1630387694,2075.9898472365517,6196.822333901141,5.352228426285358,interpolation
101,1630387695,2047.6000003667978,6147.400001467191,5.359399999633203,interpolation
102,1630387696,2015.267658078231,6096.215612811792,5.355089219359411,interpolation
103,1630387697,2017.1263940432584,6083.8240397116115,5.35570879801442,interpolation
104,1630387698,2013.6058678032907,6081.042091520799,5.358366071182844,interpolation
105,1630387699,2005.3150518902503,6086.781887152903,5.362830356674481,interpolation
106,1630387700,1992.7060702291333,6058.1092650384635,5.35746773160311,interpolation
107,1630387701,1952.8831524388872,5990.04045934938,5.347755057418673,interpolation
